customer_id,orders,total_spent,product_variety,avg_order_value,avg_days_between_orders,persona
14456,9,3536.24,580,3.645608,15.2222,Regular Buyer
14457,1,109.08,4,27.27,0.0,
14459,1,2002.6,37,54.124324,0.0,
14460,3,943.61,14,58.975625,66.6667,Occasional Buyer
14461,3,2071.48,173,11.508222,37.6667,Occasional Buyer
14462,11,2073.33,150,8.638875,24.8182,Regular Buyer
14463,3,531.66,6,88.61,35.6667,Occasional Buyer
14465,3,1047.51,107,8.057769,18.6667,Regular Buyer
14466,7,2233.04,35,31.014444,49.0,Occasional Buyer
14467,4,578.33,67,6.425889,73.75,Occasional Buyer
14470,2,433.03,43,10.070465,138.0,Rare Buyer
14472,8,1891.66,153,6.731886,31.5,Occasional Buyer
14473,2,265.18,7,37.882857,104.0,Rare Buyer
14474,1,524.4,29,18.082759,0.0,
14475,3,914.99,35,21.785476,77.6667,Occasional Buyer
14476,1,198.34,17,10.438947,0.0,
14477,4,1415.6,7,141.56,69.5,Occasional Buyer
14479,2,311.45,18,17.302778,56.0,Occasional Buyer
14480,1,273.65,13,21.05,0.0,
14481,2,642.71,25,21.423667,61.5,Occasional Buyer
14482,6,2287.41,110,15.884792,36.8333,Occasional Buyer
14483,1,134.7,9,14.966667,0.0,
14484,1,321.92,14,22.994286,0.0,
14485,1,171.11,44,3.640638,0.0,
14487,6,1349.9,112,9.374306,57.0,Occasional Buyer
14488,1,1101.24,46,23.94,0.0,
14489,1,441.77,30,14.725667,0.0,
14491,2,340.93,17,20.054706,98.5,Rare Buyer
14493,5,2355.64,95,19.630333,29.6,Regular Buyer
14494,1,134.76,7,19.251429,0.0,
14495,2,116.2,6,19.366667,35.5,Occasional Buyer
14496,2,551.77,16,29.040526,31.0,Occasional Buyer
14497,1,471.17,29,16.247241,0.0,
14498,5,2147.59,162,11.127409,63.8,Occasional Buyer
14499,3,803.95,146,4.144072,84.0,Occasional Buyer
14500,3,372.45,6,53.207143,33.6667,Occasional Buyer
14501,2,241.61,9,24.161,68.0,Occasional Buyer
14502,11,2855.7,368,4.576442,26.7273,Regular Buyer
14503,6,3521.7,113,21.47378,29.1667,Regular Buyer
14504,4,659.17,85,6.160467,57.75,Occasional Buyer
14505,8,5783.69,540,7.238661,43.125,Occasional Buyer
14506,5,1973.05,204,6.243829,70.4,Occasional Buyer
14507,6,1410.77,79,14.695521,42.1667,Occasional Buyer
14508,2,282.22,52,4.951228,33.5,Occasional Buyer
14511,5,1318.41,53,19.388382,24.4,Regular Buyer
14512,2,265.92,19,11.561739,22.5,Regular Buyer
14513,3,480.15,11,40.0125,62.6667,Occasional Buyer
14514,3,1083.46,65,14.841918,90.0,Occasional Buyer
14515,6,2267.41,68,22.449604,33.5,Occasional Buyer
14517,2,310.95,17,17.275,54.0,Occasional Buyer
14518,1,277.49,16,17.343125,0.0,
14520,2,254.94,3,63.735,144.5,Rare Buyer
14522,4,1038.08,15,61.063529,43.5,Occasional Buyer
14523,1,235.33,12,19.610833,0.0,
14524,9,1952.24,161,9.616946,36.5556,Occasional Buyer
14525,9,4263.8,217,14.652234,38.0,Occasional Buyer
14527,55,8261.65,330,8.49964,6.6727,Impulse Buyer
14528,1,393.38,18,21.854444,0.0,
14529,3,679.13,177,2.965633,16.6667,Regular Buyer
14530,6,2850.41,140,13.196343,45.1667,Occasional Buyer
14532,4,906.87,45,14.169844,29.0,Regular Buyer
14533,7,2506.96,53,40.434839,46.8571,Occasional Buyer
14534,18,4501.76,331,8.673911,17.5556,Regular Buyer
14535,3,2849.55,280,8.635,62.6667,Occasional Buyer
14536,1,163.2,18,8.589474,0.0,
14537,1,405.72,10,40.572,0.0,
14538,2,373.01,19,19.632105,96.0,Rare Buyer
14539,2,569.72,31,17.80375,14.5,Regular Buyer
14540,3,975.22,64,12.831842,100.0,Rare Buyer
14541,8,1423.06,71,12.82036,32.625,Occasional Buyer
14542,1,103.25,5,20.65,0.0,
14543,16,3774.13,43,52.418472,21.0,Regular Buyer
14544,2,2165.98,97,18.999825,168.5,Rare Buyer
14546,5,2505.64,250,6.279799,48.6,Occasional Buyer
14547,8,5193.95,198,14.19112,6.375,Impulse Buyer
14548,2,652.8,2,163.2,83.5,Occasional Buyer
14549,1,277.74,56,4.959643,0.0,
14550,2,737.86,38,15.372083,17.0,Regular Buyer
14551,2,223.75,9,22.375,93.0,Rare Buyer
14552,1,163.43,57,2.817759,0.0,
14553,5,854.9,103,7.565487,64.0,Occasional Buyer
14554,4,2383.58,147,11.035093,10.5,Regular Buyer
14555,2,308.9,18,14.709524,122.5,Rare Buyer
14557,1,814.06,16,50.87875,0.0,
14560,22,2300.09,39,31.082297,15.9091,Regular Buyer
14561,3,1412.2,67,20.466667,36.3333,Occasional Buyer
14562,18,4986.65,187,11.788771,16.7222,Regular Buyer
14565,4,3449.22,111,27.159213,66.5,Occasional Buyer
14566,1,1526.0,4,381.5,0.0,
14567,2,1597.92,33,48.421818,37.0,Occasional Buyer
14569,1,258.65,10,21.554167,0.0,
14570,2,218.46,29,7.533103,0.0,
14572,7,2766.8,190,10.247407,45.8571,Occasional Buyer
14573,9,1729.99,127,7.36166,21.4444,Regular Buyer
14576,1,35.4,1,35.4,0.0,
14577,4,837.62,86,6.809919,87.5,Occasional Buyer
14578,1,244.9,24,10.204167,0.0,
14581,1,159.96,16,9.409412,0.0,
14582,1,117.55,6,19.591667,0.0,
14583,5,1241.94,243,3.763455,40.0,Occasional Buyer
14584,4,1029.75,68,10.2975,7.25,Regular Buyer
14585,1,151.99,29,5.241034,0.0,
14586,1,234.24,19,12.328421,0.0,
14587,9,1533.6,170,4.004178,34.7778,Occasional Buyer
14589,1,37.35,3,12.45,0.0,
14591,4,1642.71,138,8.338629,49.5,Occasional Buyer
14592,3,664.76,132,4.053415,9.6667,Regular Buyer
14593,3,658.4,127,4.331579,59.0,Occasional Buyer
14594,2,357.66,48,6.748302,183.0,Rare Buyer
14595,6,1672.8,94,16.4,49.0,Occasional Buyer
14597,2,981.37,45,17.843091,90.0,Occasional Buyer
14598,1,226.39,49,4.5278,0.0,
14600,1,380.43,25,15.2172,0.0,
14601,1,295.44,7,42.205714,0.0,
14603,1,740.0,2,370.0,0.0,
14606,93,12352.02,819,4.574822,4.0,Impulse Buyer
14607,14,35538.74,38,413.241163,17.5714,Regular Buyer
14608,4,1876.03,8,93.8015,89.5,Occasional Buyer
14609,4,1307.88,2,326.97,56.0,Occasional Buyer
14616,3,486.08,2,162.026667,25.0,Regular Buyer
14618,3,568.8,10,35.55,109.3333,Rare Buyer
14619,1,383.88,20,19.194,0.0,
14620,2,588.88,26,22.649231,39.0,Occasional Buyer
14621,5,1790.34,80,19.460217,71.4,Occasional Buyer
14622,1,304.74,21,14.511429,0.0,
14623,5,980.89,108,7.320075,40.6,Occasional Buyer
14624,2,221.65,13,17.05,1.0,Impulse Buyer
14625,2,875.83,51,16.525094,82.5,Occasional Buyer
14626,4,2693.79,108,22.080246,52.5,Occasional Buyer
14628,2,650.76,22,27.115,75.5,Occasional Buyer
14629,2,999.33,133,6.574539,21.5,Regular Buyer
14631,3,1062.28,38,25.909268,82.6667,Occasional Buyer
14632,1,113.36,8,14.17,0.0,
14633,1,334.98,20,16.749,0.0,
14636,2,625.49,27,22.338929,116.0,Rare Buyer
14638,1,426.54,16,26.65875,0.0,
14639,6,3006.83,138,17.48157,51.5,Occasional Buyer
14640,6,2175.7,87,20.525472,33.8333,Occasional Buyer
14641,1,135.66,7,19.38,0.0,
14642,1,108.6,2,54.3,0.0,
14643,2,1232.65,30,39.762903,94.0,Rare Buyer
14644,2,839.72,26,32.296923,115.5,Rare Buyer
14645,2,824.41,28,27.480333,59.5,Occasional Buyer
14646,73,323767.53,700,155.957384,4.8356,Impulse Buyer
14647,1,232.52,24,7.750667,0.0,
14649,4,1429.45,148,7.183166,52.0,Occasional Buyer
14651,2,661.15,95,6.481863,72.0,Occasional Buyer
14652,1,125.98,29,4.344138,0.0,
14653,7,1938.97,154,8.181308,48.1429,Occasional Buyer
14655,4,1856.19,35,37.881429,53.5,Occasional Buyer
14656,2,305.01,73,3.812625,57.0,Occasional Buyer
14657,4,830.12,103,6.588254,77.25,Occasional Buyer
14658,2,228.08,27,7.864828,56.0,Occasional Buyer
14659,9,2456.14,147,9.708063,34.1111,Occasional Buyer
14660,2,366.92,24,12.230667,7.0,Impulse Buyer
14661,1,116.05,4,29.0125,0.0,
14662,4,764.9,143,4.552976,72.0,Occasional Buyer
14664,2,662.12,78,6.688081,7.0,Impulse Buyer
14665,5,1755.62,63,19.506889,50.0,Occasional Buyer
14666,1,188.17,14,13.440714,0.0,
14667,25,9045.96,354,15.787016,14.32,Regular Buyer
14669,3,1260.3,158,7.413529,30.3333,Occasional Buyer
14670,2,401.47,107,3.041439,0.0,
14672,2,772.39,58,12.662131,51.0,Occasional Buyer
14673,5,1641.06,39,22.176486,72.8,Occasional Buyer
14675,1,663.25,93,6.502451,0.0,
14676,6,2528.08,29,60.192381,42.0,Occasional Buyer
14680,16,29979.21,73,116.198488,21.625,Regular Buyer
14681,3,556.95,6,79.564286,46.6667,Occasional Buyer
14682,2,52.0,1,26.0,7.0,Impulse Buyer
14684,5,1248.13,231,2.964679,67.4,Occasional Buyer
14687,1,638.62,15,42.574667,0.0,
14688,21,5841.13,148,17.862783,17.4286,Regular Buyer
14689,1,111.6,13,8.584615,0.0,
14690,2,378.31,40,7.5662,53.5,Occasional Buyer
14691,5,2157.65,50,30.389437,36.4,Occasional Buyer
14692,4,580.5,53,8.536765,46.25,Occasional Buyer
14693,1,151.74,8,18.9675,0.0,
14696,7,2886.37,117,22.202846,52.7143,Occasional Buyer
14697,2,348.17,22,15.825909,0.0,
14698,5,1309.48,148,6.235619,10.0,Regular Buyer
14699,1,109.13,8,13.64125,0.0,
14700,3,2166.44,80,18.838609,68.6667,Occasional Buyer
14701,9,2565.5,268,7.658209,34.0,Occasional Buyer
14702,17,3338.05,196,9.619741,21.4118,Regular Buyer
14703,1,309.55,22,14.070455,0.0,
14704,9,1856.43,288,4.473325,18.7778,Regular Buyer
14705,1,195.0,1,195.0,0.0,
14708,3,1142.45,25,40.801786,122.0,Rare Buyer
14709,13,4758.14,71,24.276224,26.3846,Regular Buyer
14710,4,624.15,124,4.490288,11.25,Regular Buyer
14711,11,3137.97,221,8.789832,22.9091,Regular Buyer
14712,3,946.21,21,37.8484,27.6667,Regular Buyer
14713,11,2659.09,146,7.843923,32.3636,Occasional Buyer
14714,1,184.56,10,18.456,0.0,
14715,4,854.79,60,12.039296,76.75,Occasional Buyer
14716,2,451.62,46,8.211273,52.5,Occasional Buyer
14719,5,1619.46,177,6.833165,49.6,Occasional Buyer
14720,3,659.87,34,17.834324,40.3333,Occasional Buyer
14722,1,188.54,28,6.501379,0.0,
14723,6,1282.22,193,4.612302,60.1667,Occasional Buyer
14725,1,725.26,45,13.947308,0.0,
14727,1,245.3,10,24.53,0.0,
14729,1,309.15,69,4.354225,0.0,
14730,8,2227.99,317,4.447086,34.375,Occasional Buyer
14731,3,867.88,38,19.286222,55.0,Occasional Buyer
14732,8,2929.01,105,19.925238,41.375,Occasional Buyer
14733,12,10685.27,102,52.897376,29.25,Regular Buyer
14735,32,6006.25,99,30.960052,11.0938,Regular Buyer
14737,3,1179.15,15,69.361765,116.6667,Rare Buyer
14738,7,1314.99,39,24.351667,39.1429,Occasional Buyer
14739,7,4447.08,47,74.118,51.8571,Occasional Buyer
14740,3,1418.81,85,15.941685,28.6667,Regular Buyer
14741,6,1672.42,35,28.346102,60.1667,Occasional Buyer
14744,7,1184.04,21,45.54,50.0,Occasional Buyer
14745,5,1196.18,46,17.335942,34.6,Occasional Buyer
14747,1,318.6,18,17.7,0.0,
14748,5,1397.1,87,15.697753,67.8,Occasional Buyer
14752,1,427.8,5,85.56,0.0,
14753,1,542.77,30,18.092333,0.0,
14754,2,616.85,38,15.045122,125.5,Rare Buyer
14755,11,4811.74,128,20.475489,29.5455,Regular Buyer
14756,1,719.64,38,18.937895,0.0,
14757,1,398.2,19,20.957895,0.0,
14758,4,1547.54,54,21.796338,28.75,Regular Buyer
14759,3,1592.61,92,15.613824,76.0,Occasional Buyer
14760,1,85.24,5,17.048,0.0,
14761,2,248.7,11,22.609091,138.0,Rare Buyer
14762,1,300.52,21,14.310476,0.0,
14764,1,448.7,6,74.783333,0.0,
14765,3,248.78,38,6.378974,49.0,Occasional Buyer
14766,6,2753.97,111,20.399778,59.6667,Occasional Buyer
14768,2,192.6,4,38.52,55.0,Occasional Buyer
14769,8,10792.89,718,9.901734,44.375,Occasional Buyer
14770,2,854.82,49,16.438846,45.5,Occasional Buyer
14772,1,134.7,9,14.966667,0.0,
14775,3,1173.3,57,19.555,104.6667,Rare Buyer
14776,11,2533.74,44,21.655897,23.7273,Regular Buyer
14778,2,744.06,34,21.258857,90.5,Rare Buyer
14779,3,364.95,40,8.90122,14.3333,Regular Buyer
14780,2,463.74,26,17.175556,12.5,Regular Buyer
14782,1,214.5,6,35.75,0.0,
14784,2,363.83,15,24.255333,148.5,Rare Buyer
14785,2,219.0,2,73.0,2.5,Impulse Buyer
14788,2,656.08,26,21.869333,9.5,Regular Buyer
14789,1,256.44,6,42.74,0.0,
14790,4,942.36,30,20.486087,59.25,Occasional Buyer
14792,1,6.2,2,3.1,0.0,
14793,1,219.39,14,15.670714,0.0,
14794,7,1344.35,68,16.804375,47.4286,Occasional Buyer
14795,1,123.05,6,20.508333,0.0,
14796,17,9164.32,403,8.031832,21.4706,Regular Buyer
14798,3,170.46,11,14.205,86.0,Occasional Buyer
14799,1,146.06,13,11.235385,0.0,
14800,12,4346.55,246,11.28974,26.8333,Regular Buyer
14801,1,307.07,56,5.204576,0.0,
14803,3,934.03,35,21.227955,43.3333,Occasional Buyer
14804,1,328.23,12,27.3525,0.0,
14805,4,528.75,30,11.25,74.5,Occasional Buyer
14806,1,189.39,11,17.217273,0.0,
14808,8,2741.77,176,11.667106,16.625,Regular Buyer
14810,11,2078.4,106,8.150588,29.9091,Regular Buyer
14813,2,146.23,25,4.874333,0.0,
14815,2,1086.3,53,20.496226,15.5,Regular Buyer
14816,1,441.85,4,110.4625,0.0,
14817,2,1083.02,52,17.190794,38.5,Occasional Buyer
14818,3,615.86,41,12.830417,60.0,Occasional Buyer
14819,2,251.11,13,19.316154,64.0,Occasional Buyer
14820,4,494.65,24,17.056897,38.0,Occasional Buyer
14821,1,48.8,2,24.4,0.0,
14823,3,312.58,56,4.465429,4.6667,Impulse Buyer
14824,4,1061.31,19,36.596897,20.25,Regular Buyer
14825,12,2172.03,82,17.950661,30.4167,Occasional Buyer
14828,3,2470.58,17,145.328235,46.6667,Occasional Buyer
14829,4,787.43,39,18.748333,85.75,Occasional Buyer
14830,1,206.17,39,5.15425,0.0,
14834,6,1743.58,43,26.023582,37.1667,Occasional Buyer
14836,3,105.45,5,17.575,6.6667,Impulse Buyer
14837,4,1699.1,96,15.732407,28.0,Regular Buyer
14840,1,60.57,4,15.1425,0.0,
14841,6,3381.04,103,24.50029,50.8333,Occasional Buyer
14842,4,2791.51,128,19.251793,66.25,Occasional Buyer
14844,4,3078.79,87,23.683,44.5,Occasional Buyer
14847,1,290.0,13,22.307692,0.0,
14849,25,7813.88,159,20.138866,14.08,Regular Buyer
14850,1,319.63,21,15.220476,0.0,
14851,2,554.01,28,19.786071,116.5,Rare Buyer
14852,6,2829.67,96,19.787902,32.3333,Occasional Buyer
14853,2,469.68,8,52.186667,93.5,Rare Buyer
14854,7,3020.79,110,23.785748,28.0,Regular Buyer
14855,2,642.45,13,32.1225,7.5,Regular Buyer
14856,3,1387.76,65,21.026667,6.6667,Impulse Buyer
14857,2,1155.72,58,19.262,44.5,Occasional Buyer
14859,4,1308.72,47,22.564138,48.0,Occasional Buyer
14860,1,301.24,11,27.385455,0.0,
14861,1,191.67,6,31.945,0.0,
14862,2,968.58,47,20.17875,61.5,Occasional Buyer
14863,1,320.28,11,29.116364,0.0,
14865,2,77.88,4,19.47,182.5,Rare Buyer
14866,12,16161.02,30,163.242626,29.6667,Regular Buyer
14867,3,775.52,31,21.542222,50.3333,Occasional Buyer
14868,8,2923.63,96,20.302986,28.75,Regular Buyer
14869,2,774.54,66,10.909014,47.5,Occasional Buyer
14870,1,320.65,13,24.665385,0.0,
14871,4,521.18,68,5.318163,89.25,Occasional Buyer
14873,1,499.78,28,17.849286,0.0,
14875,2,1494.02,46,31.78766,77.5,Occasional Buyer
14878,9,1463.75,62,11.804435,38.4444,Occasional Buyer
14880,3,691.41,45,14.710851,70.3333,Occasional Buyer
14881,1,483.16,17,28.421176,0.0,
14882,2,601.7,6,54.7,3.5,Impulse Buyer
14883,6,1014.13,39,19.134528,32.1667,Occasional Buyer
14885,1,795.88,15,53.058667,0.0,
14886,1,364.8,18,20.266667,0.0,
14887,1,2027.0,6,337.833333,0.0,
14888,1,368.18,20,18.409,0.0,
14889,1,131.28,10,13.128,0.0,
14890,1,125.65,7,17.95,0.0,
14891,2,543.78,30,16.478182,19.5,Regular Buyer
14893,2,1285.35,72,17.607534,1.0,Impulse Buyer
14894,1,618.21,23,26.878696,0.0,
14895,20,11021.45,273,22.131426,14.15,Regular Buyer
14896,2,464.53,43,10.803023,80.5,Occasional Buyer
14897,4,1365.84,43,24.833455,72.25,Occasional Buyer
14898,6,1297.43,86,11.184741,58.0,Occasional Buyer
14901,9,1490.33,73,15.524271,40.1111,Occasional Buyer
14902,1,361.52,20,18.076,0.0,
14903,5,2864.83,227,8.069944,51.4,Occasional Buyer
14904,2,2695.0,66,39.057971,11.5,Regular Buyer
14905,2,582.39,14,34.258235,38.0,Occasional Buyer
14907,7,3404.59,125,20.633879,52.0,Occasional Buyer
14908,1,288.64,9,32.071111,0.0,
14910,4,558.49,25,18.616333,13.0,Regular Buyer
14911,201,155198.64,1787,27.347778,1.8507,Impulse Buyer
14912,2,996.85,21,36.92037,115.0,Rare Buyer
14913,4,1732.99,76,19.919425,81.0,Occasional Buyer
14915,2,316.6,12,26.383333,93.0,Rare Buyer
14916,4,1712.46,72,22.23974,63.5,Occasional Buyer
14918,2,1729.55,39,38.434444,19.5,Regular Buyer
14920,2,961.31,57,16.865088,0.0,
14921,2,1372.35,78,17.594231,85.5,Occasional Buyer
14923,1,746.14,44,16.957727,0.0,
14924,1,449.61,10,44.961,0.0,
14929,1,221.48,11,20.134545,0.0,
14930,3,2324.8,116,18.1625,55.3333,Occasional Buyer
14931,5,1058.13,30,25.808049,47.2,Occasional Buyer
14932,1,359.03,17,21.119412,0.0,
14934,2,1837.0,68,21.114943,100.5,Rare Buyer
14935,1,2069.15,10,206.915,0.0,
14936,8,7896.68,210,21.694176,30.25,Occasional Buyer
14937,3,1781.52,33,52.397647,24.6667,Regular Buyer
14944,12,5730.45,101,33.708529,22.25,Regular Buyer
14946,1,100.9,3,33.633333,0.0,
14947,2,288.3,14,20.592857,29.0,Regular Buyer
14948,6,1075.93,56,17.078254,32.6667,Occasional Buyer
14950,1,387.88,19,20.414737,0.0,
14951,1,574.69,20,28.7345,0.0,
14952,11,8501.73,117,61.606739,27.7273,Regular Buyer
14953,1,380.44,54,6.917091,0.0,
14954,1,326.52,75,3.841412,0.0,
14957,1,62.29,12,5.190833,0.0,
14958,3,495.68,33,11.801905,32.6667,Occasional Buyer
14959,4,674.36,37,11.429831,58.0,Occasional Buyer
14960,2,288.13,23,10.671481,81.5,Occasional Buyer
14961,9,6881.33,193,22.055545,38.8889,Occasional Buyer
14962,1,123.8,5,24.76,0.0,
14963,5,1491.2,149,7.531313,34.8,Occasional Buyer
14964,1,218.57,13,16.813077,0.0,
14965,2,598.68,80,7.213012,0.0,
14966,1,275.54,35,7.251053,0.0,
14967,1,465.4,6,77.566667,0.0,
14968,1,144.2,37,3.897297,0.0,
14970,4,1754.5,24,51.602941,62.0,Occasional Buyer
14971,3,1213.58,144,7.584875,2.6667,Impulse Buyer
14972,1,118.25,18,6.569444,0.0,
14973,3,1268.69,29,39.646563,39.3333,Occasional Buyer
14974,1,108.52,17,5.167619,0.0,
14975,1,351.58,11,31.961818,0.0,
14976,7,809.75,47,11.246528,38.4286,Occasional Buyer
14978,5,1908.5,136,8.835648,51.6,Occasional Buyer
14981,1,102.12,8,12.765,0.0,
14984,2,209.87,37,5.11878,80.5,Occasional Buyer
14985,2,333.31,78,3.831149,80.0,Occasional Buyer
14987,2,326.4,2,81.6,175.0,Rare Buyer
14988,1,364.48,40,9.112,0.0,
14995,2,275.71,53,4.519836,121.0,Rare Buyer
14997,3,1297.64,25,49.909231,44.0,Occasional Buyer
14998,2,432.57,70,5.7676,35.5,Occasional Buyer
15000,1,506.94,76,6.583636,0.0,
15002,4,1592.65,93,13.84913,63.0,Occasional Buyer
15004,1,1253.96,154,7.936456,0.0,
15005,28,6729.63,360,6.013968,12.5357,Regular Buyer
15006,1,676.64,121,4.698889,0.0,
15007,1,156.71,12,13.059167,0.0,
15009,3,1359.67,148,7.470714,4.3333,Impulse Buyer
15010,1,299.12,20,14.956,0.0,
15012,2,430.28,110,3.361563,160.0,Rare Buyer
15014,2,269.41,29,7.697429,66.5,Occasional Buyer
15016,1,167.64,20,8.382,0.0,
15017,1,131.98,20,6.599,0.0,
15018,3,479.41,30,15.464839,109.6667,Rare Buyer
15019,1,310.01,64,4.428714,0.0,
15021,9,1894.46,287,4.013686,39.7778,Occasional Buyer
15022,4,968.94,96,7.177333,9.0,Regular Buyer
15023,11,7041.67,347,12.529662,33.2727,Occasional Buyer
15024,10,1648.72,105,10.636903,35.8,Occasional Buyer
15025,1,391.31,66,5.434861,0.0,
15026,3,552.88,57,9.063607,65.6667,Occasional Buyer
15027,4,1071.35,30,30.61,52.0,Occasional Buyer
15028,4,622.17,35,12.961875,90.0,Occasional Buyer
15030,2,715.2,7,102.171429,98.5,Rare Buyer
15031,4,691.45,74,6.229279,69.5,Occasional Buyer
15032,3,5739.1,29,110.367308,36.6667,Occasional Buyer
15033,10,2700.12,315,5.294353,32.5,Occasional Buyer
15034,8,4341.03,299,11.017843,42.25,Occasional Buyer
15035,1,238.61,26,8.837407,0.0,
15036,3,616.18,107,4.851811,35.6667,Occasional Buyer
15038,6,695.33,105,5.348692,51.8333,Occasional Buyer
15039,47,20421.58,408,13.596258,7.6383,Regular Buyer
15041,1,182.62,66,2.725672,0.0,
15042,1,135.93,5,27.186,0.0,
15043,1,585.0,3,195.0,0.0,
15044,17,7391.06,233,16.315806,20.1765,Regular Buyer
15045,2,1018.5,11,84.875,53.0,Occasional Buyer
15046,15,5527.13,147,26.830728,21.9333,Regular Buyer
15047,1,342.06,22,15.548182,0.0,
15048,4,402.67,86,4.151237,75.75,Occasional Buyer
15049,1,140.85,3,46.95,0.0,
15050,3,1774.51,68,22.750128,15.3333,Regular Buyer
15051,3,1456.48,130,10.185175,42.3333,Occasional Buyer
15052,1,203.84,27,6.794667,0.0,
15053,3,879.01,49,12.380423,92.3333,Rare Buyer
15054,2,361.83,105,3.173947,14.0,Regular Buyer
15057,2,1560.3,25,62.412,20.0,Regular Buyer
15058,11,2110.52,199,7.646812,26.0909,Regular Buyer
15059,9,1282.95,161,5.413291,32.6667,Occasional Buyer
15060,4,362.32,81,2.99438,0.25,Impulse Buyer
15061,48,59034.4,70,146.487345,7.6875,Regular Buyer
15062,4,1018.23,47,17.863684,72.0,Occasional Buyer
15063,1,358.2,5,71.64,0.0,
15065,4,3472.12,148,22.400774,63.5,Occasional Buyer
15066,1,866.45,42,20.629762,0.0,
15067,3,1736.26,82,21.173902,68.0,Occasional Buyer
15068,2,572.93,96,5.508942,105.0,Rare Buyer
15069,1,1098.13,70,15.687571,0.0,
15070,1,91.8,1,91.8,0.0,
15071,2,1059.59,25,40.753462,91.0,Rare Buyer
15073,3,1038.49,31,19.231296,59.0,Occasional Buyer
15074,1,736.51,41,17.535952,0.0,
15075,1,776.51,27,28.75963,0.0,
15076,1,860.45,49,17.560204,0.0,
15078,32,9984.59,97,22.69225,11.2813,Regular Buyer
15079,4,903.21,46,19.217234,38.25,Occasional Buyer
15081,5,482.42,26,14.618788,69.0,Occasional Buyer
15083,1,88.2,5,17.64,0.0,
15087,1,298.34,15,19.889333,0.0,
15088,2,1198.99,53,21.034912,23.0,Regular Buyer
15089,6,2466.18,139,17.008138,19.6667,Regular Buyer
15090,1,378.92,23,16.474783,0.0,
15091,1,463.09,30,15.436333,0.0,
15092,2,448.39,23,17.245769,34.0,Occasional Buyer
15093,6,4963.13,52,45.954907,59.0,Occasional Buyer
15095,4,1365.32,30,29.049362,25.0,Regular Buyer
15096,1,209.15,11,19.013636,0.0,
15097,1,412.41,25,16.4964,0.0,
15098,3,719.95,1,239.983333,0.0,
15099,1,646.83,23,28.123043,0.0,
15100,3,876.0,1,292.0,13.3333,Regular Buyer
15101,2,336.25,8,42.03125,175.5,Rare Buyer
15103,2,778.36,35,22.238857,27.5,Regular Buyer
15104,2,1004.44,66,14.557101,43.0,Occasional Buyer
15105,7,2307.41,90,22.845644,16.5714,Regular Buyer
15106,5,1684.1,90,16.841,50.4,Occasional Buyer
15107,6,313.5,12,19.59375,10.1667,Regular Buyer
15108,4,1399.29,50,23.3215,21.5,Regular Buyer
15109,1,469.75,28,16.776786,0.0,
15110,4,951.82,17,27.194857,73.75,Occasional Buyer
15111,3,1502.52,70,17.887143,114.3333,Rare Buyer
15113,3,3553.81,77,35.5381,15.0,Regular Buyer
15114,10,3078.22,136,15.625482,27.1,Regular Buyer
15115,1,329.09,21,15.670952,0.0,
15116,4,1403.85,37,31.196667,46.75,Occasional Buyer
15117,5,1621.48,63,20.525063,40.2,Occasional Buyer
15118,1,302.4,1,302.4,0.0,
15119,1,259.6,14,18.542857,0.0,
