customer_id,name,total_spent,segment
17855,Unknown,208.97,Low Value
17856,Unknown,1418.03,High Value
17857,Unknown,26879.04,High Value
17858,Unknown,5155.66,High Value
17859,Unknown,148.21,Low Value
17860,Unknown,252.8,Low Value
17861,Unknown,2100.8,High Value
17862,Unknown,330.9,Low Value
17863,Unknown,3160.0,High Value
17864,Unknown,597.5,Mid Value
17865,Unknown,10526.32,High Value
17866,Unknown,329.65,Low Value
17867,Unknown,1197.1,Mid Value
17869,Unknown,428.18,Mid Value
17870,Unknown,1894.35,High Value
17871,Unknown,155.9,Low Value
17873,Unknown,1859.16,High Value
17874,Unknown,683.46,Mid Value
17877,Unknown,237.61,Low Value
17878,Unknown,379.45,Low Value
17879,Unknown,178.52,Low Value
17880,Unknown,458.92,Mid Value
17881,Unknown,133.35,Low Value
17883,Unknown,671.77,Mid Value
17884,Unknown,717.45,Mid Value
17885,Unknown,190.19,Low Value
17886,Unknown,899.61,Mid Value
17887,Unknown,111.35,Low Value
17888,Unknown,726.05,Mid Value
17889,Unknown,203.87,Low Value
17890,Unknown,602.09,Mid Value
17891,Unknown,203.86,Low Value
17892,Unknown,244.1,Low Value
17893,Unknown,112.25,Low Value
17894,Unknown,1119.81,Mid Value
17895,Unknown,98.0,Low Value
17896,Unknown,256.32,Low Value
17897,Unknown,566.6,Mid Value
17898,Unknown,152.06,Low Value
17899,Unknown,155.8,Low Value
17900,Unknown,112.2,Low Value
17901,Unknown,110.38,Low Value
17904,Unknown,191.67,Low Value
17905,Unknown,800.24,Mid Value
17906,Unknown,72.9,Low Value
17908,Unknown,243.28,Low Value
17911,Unknown,366.23,Low Value
17912,Unknown,311.01,Low Value
17913,Unknown,411.6,Mid Value
17914,Unknown,336.43,Low Value
17917,Unknown,341.28,Low Value
17919,Unknown,1304.04,High Value
17920,Unknown,4204.1,High Value
17921,Unknown,826.52,Mid Value
17923,Unknown,207.5,Low Value
17924,Unknown,2962.5,High Value
17925,Unknown,244.08,Low Value
17926,Unknown,397.29,Mid Value
17928,Unknown,212.54,Low Value
17929,Unknown,843.0,Mid Value
17930,Unknown,1740.48,High Value
17931,Unknown,408.36,Mid Value
17932,Unknown,1331.57,High Value
17934,Unknown,704.25,Mid Value
17935,Unknown,145.79,Low Value
17936,Unknown,389.84,Mid Value
17937,Unknown,4301.22,High Value
17939,Unknown,99.14,Low Value
17940,Unknown,4106.44,High Value
17941,Unknown,304.56,Low Value
17942,Unknown,77.5,Low Value
17946,Unknown,149.58,Low Value
17947,Unknown,176.68,Low Value
17948,Unknown,358.56,Low Value
17949,Unknown,58510.48,High Value
17950,Unknown,482.2,Mid Value
17951,Unknown,1008.54,Mid Value
17954,Unknown,2332.72,High Value
17955,Unknown,557.3,Mid Value
17956,Unknown,12.75,Low Value
17957,Unknown,111.68,Low Value
17958,Unknown,508.46,Mid Value
17960,Unknown,73.78,Low Value
17961,Unknown,1296.44,High Value
17962,Unknown,102.83,Low Value
17964,Unknown,471.7,Mid Value
17965,Unknown,2622.57,High Value
17966,Unknown,1098.43,Mid Value
17967,Unknown,123.07,Low Value
17968,Unknown,277.35,Low Value
17969,Unknown,228.2,Low Value
17970,Unknown,582.59,Mid Value
17972,Unknown,136.04,Low Value
17973,Unknown,337.04,Low Value
17974,Unknown,740.79,Mid Value
17975,Unknown,4488.81,High Value
17976,Unknown,353.19,Low Value
17977,Unknown,288.14,Low Value
17978,Unknown,300.92,Low Value
17979,Unknown,757.71,Mid Value
17980,Unknown,811.45,Mid Value
17984,Unknown,152.68,Low Value
17985,Unknown,634.95,Mid Value
17986,Unknown,20.8,Low Value
17987,Unknown,198.57,Low Value
17988,Unknown,201.12,Low Value
17990,Unknown,630.84,Mid Value
17991,Unknown,93.35,Low Value
17994,Unknown,678.49,Mid Value
17995,Unknown,76.1,Low Value
17997,Unknown,1970.67,High Value
17999,Unknown,382.06,Low Value
18001,Unknown,417.23,Mid Value
18004,Unknown,169.47,Low Value
18005,Unknown,249.72,Low Value
18006,Unknown,444.68,Mid Value
18008,Unknown,2116.19,High Value
18009,Unknown,257.34,Low Value
18010,Unknown,174.8,Low Value
18011,Unknown,102.79,Low Value
18013,Unknown,187.29,Low Value
18014,Unknown,166.42,Low Value
18015,Unknown,120.03,Low Value
18016,Unknown,1483.56,High Value
18017,Unknown,523.0,Mid Value
18018,Unknown,122.14,Low Value
18019,Unknown,38.45,Low Value
18022,Unknown,668.11,Mid Value
18024,Unknown,389.78,Mid Value
18027,Unknown,115.31,Low Value
18030,Unknown,230.65,Low Value
18032,Unknown,73.5,Low Value
18033,Unknown,97.97,Low Value
18034,Unknown,422.88,Mid Value
18035,Unknown,730.4,Mid Value
18036,Unknown,405.62,Mid Value
18037,Unknown,70.02,Low Value
18040,Unknown,357.2,Low Value
18041,Unknown,4183.39,High Value
18042,Unknown,165.05,Low Value
18043,Unknown,559.51,Mid Value
18044,Unknown,2088.6,High Value
18045,Unknown,189.4,Low Value
18048,Unknown,172.29,Low Value
18050,Unknown,74.4,Low Value
18053,Unknown,300.02,Low Value
18055,Unknown,6784.19,High Value
18056,Unknown,363.65,Low Value
18058,Unknown,170.16,Low Value
18059,Unknown,306.46,Low Value
18061,Unknown,2119.41,High Value
18062,Unknown,720.52,Mid Value
18064,Unknown,814.0,Mid Value
18065,Unknown,2392.83,High Value
18066,Unknown,318.0,Low Value
18067,Unknown,396.33,Mid Value
18068,Unknown,101.7,Low Value
18069,Unknown,2036.67,High Value
18071,Unknown,453.0,Mid Value
18072,Unknown,247.44,Low Value
18073,Unknown,3877.52,High Value
18074,Unknown,489.6,Mid Value
18075,Unknown,2611.75,High Value
18077,Unknown,2633.01,High Value
18078,Unknown,336.13,Low Value
18079,Unknown,3651.97,High Value
18080,Unknown,1231.5,High Value
18081,Unknown,343.45,Low Value
18082,Unknown,703.37,Mid Value
18084,Unknown,90.48,Low Value
18085,Unknown,689.95,Mid Value
18086,Unknown,101.34,Low Value
18087,Unknown,4055.72,High Value
18088,Unknown,167.67,Low Value
18092,Unknown,9068.26,High Value
18093,Unknown,2106.52,High Value
18094,Unknown,3017.3,High Value
18095,Unknown,580.05,Mid Value
18096,Unknown,911.15,Mid Value
18097,Unknown,2697.8,High Value
18099,Unknown,168.31,Low Value
18101,Unknown,223.65,Low Value
18102,Unknown,259657.3,High Value
18104,Unknown,754.64,Mid Value
18105,Unknown,113.48,Low Value
18106,Unknown,430.7,Mid Value
18108,Unknown,271.0,Low Value
18109,Unknown,8052.97,High Value
18110,Unknown,236.3,Low Value
18112,Unknown,352.69,Low Value
18113,Unknown,76.32,Low Value
18114,Unknown,220.1,Low Value
18116,Unknown,1418.03,High Value
18117,Unknown,320.72,Low Value
18118,Unknown,5653.82,High Value
18119,Unknown,181.12,Low Value
18120,Unknown,111.15,Low Value
18121,Unknown,673.1,Mid Value
18122,Unknown,1826.21,High Value
18123,Unknown,589.44,Mid Value
18125,Unknown,1142.99,Mid Value
18126,Unknown,206.83,Low Value
18127,Unknown,348.73,Low Value
18129,Unknown,112.55,Low Value
18130,Unknown,1059.39,Mid Value
18133,Unknown,931.5,Mid Value
18135,Unknown,681.91,Mid Value
18136,Unknown,784.33,Mid Value
18138,Unknown,152.65,Low Value
18139,Unknown,8438.34,High Value
18142,Unknown,1019.52,Mid Value
18143,Unknown,1000.16,Mid Value
18144,Unknown,2888.75,High Value
18145,Unknown,2861.55,High Value
18146,Unknown,160.35,Low Value
18147,Unknown,179.34,Low Value
18149,Unknown,612.08,Mid Value
18150,Unknown,566.58,Mid Value
18151,Unknown,653.35,Mid Value
18154,Unknown,399.19,Mid Value
18155,Unknown,371.62,Low Value
18156,Unknown,734.94,Mid Value
18158,Unknown,453.4,Mid Value
18159,Unknown,530.15,Mid Value
18160,Unknown,638.06,Mid Value
18161,Unknown,1618.69,High Value
18164,Unknown,399.65,Mid Value
18165,Unknown,302.46,Low Value
18167,Unknown,1384.86,High Value
18168,Unknown,1169.94,Mid Value
18169,Unknown,202.65,Low Value
18170,Unknown,980.31,Mid Value
18171,Unknown,1231.31,High Value
18172,Unknown,7561.68,High Value
18173,Unknown,2106.84,High Value
18174,Unknown,104.0,Low Value
18176,Unknown,476.35,Mid Value
18177,Unknown,1341.42,High Value
18178,Unknown,1590.81,High Value
18179,Unknown,1793.17,High Value
18180,Unknown,1843.75,High Value
18181,Unknown,382.8,Low Value
18183,Unknown,632.07,Mid Value
18184,Unknown,49.8,Low Value
18185,Unknown,304.25,Low Value
18188,Unknown,2001.04,High Value
18189,Unknown,1090.24,Mid Value
18190,Unknown,284.46,Low Value
18191,Unknown,207.8,Low Value
18192,Unknown,957.97,Mid Value
18193,Unknown,243.76,Low Value
18194,Unknown,973.84,Mid Value
18196,Unknown,689.13,Mid Value
18198,Unknown,5425.56,High Value
18200,Unknown,163.8,Low Value
18202,Unknown,1396.99,High Value
18203,Unknown,160.42,Low Value
18204,Unknown,1993.7,High Value
18205,Unknown,517.36,Mid Value
18209,Unknown,139.1,Low Value
18210,Unknown,2621.38,High Value
18211,Unknown,600.07,Mid Value
18212,Unknown,248.42,Low Value
18213,Unknown,232.48,Low Value
18215,Unknown,299.34,Low Value
18216,Unknown,481.75,Mid Value
18217,Unknown,621.75,Mid Value
18218,Unknown,662.08,Mid Value
18219,Unknown,2069.77,High Value
18220,Unknown,305.28,Low Value
18221,Unknown,1041.61,Mid Value
18222,Unknown,443.0,Mid Value
18223,Unknown,6484.54,High Value
18224,Unknown,158.95,Low Value
18225,Unknown,5509.12,High Value
18226,Unknown,5228.05,High Value
18227,Unknown,93.75,Low Value
18228,Unknown,779.9,Mid Value
18229,Unknown,7276.9,High Value
18230,Unknown,2810.2,High Value
18231,Unknown,2083.27,High Value
18232,Unknown,592.97,Mid Value
18233,Unknown,440.0,Mid Value
18235,Unknown,1796.48,High Value
18236,Unknown,882.24,Mid Value
18237,Unknown,987.1,Mid Value
18239,Unknown,1561.61,High Value
18240,Unknown,422.58,Mid Value
18241,Unknown,2073.09,High Value
18242,Unknown,2232.49,High Value
18245,Unknown,2567.06,High Value
18246,Unknown,596.1,Mid Value
18248,Unknown,804.02,Mid Value
18249,Unknown,95.34,Low Value
18250,Unknown,349.27,Low Value
18251,Unknown,4314.72,High Value
18252,Unknown,526.67,Mid Value
18255,Unknown,103.3,Low Value
18257,Unknown,2337.63,High Value
18259,Unknown,2338.6,High Value
18260,Unknown,2643.2,High Value
18261,Unknown,324.24,Low Value
18262,Unknown,149.48,Low Value
18263,Unknown,1213.16,High Value
18265,Unknown,801.51,Mid Value
18268,Unknown,25.5,Low Value
18269,Unknown,168.6,Low Value
18270,Unknown,283.15,Low Value
18272,Unknown,3078.58,High Value
18273,Unknown,204.0,Low Value
18274,Unknown,175.92,Low Value
18276,Unknown,335.86,Low Value
18277,Unknown,110.38,Low Value
18278,Unknown,173.9,Low Value
18280,Unknown,180.6,Low Value
18281,Unknown,80.82,Low Value
18282,Unknown,178.05,Low Value
18283,Unknown,2094.88,High Value
18287,Unknown,1837.28,High Value
